id,name,short_name,owner_email,tax_id,address1,address2,city,us_state,zipcode,country,external_id,status,reject_reason,reject_detail,owner_id,reviewer_id,organization_id,notes,created_at,updated_at,approved_time_utc,account_code,sales_rep_id,owner_sales_rep_country,owner_sales_rep_office,owner_sales_rep_name,form_active_time,member_office,last_execution_time
2796,Tait Logistics Ltd,Tait,info@taitlogistics.com,178061496,71 - 75 Shelton Street,Covent Garden,London,,WC2H 9JQ,GB,GBT002224,APPROVED,,,3410,46,2750,,2020/3/16 下午 04:44:45,2020/3/26 上午 01:12:28,2020/3/26 上午 01:12:28,GBT002224,1031,GB,LONDON,CHRIS BURTON,2020/3/16 下午 04:44:09,LONDON,2020/5/18 上午 01:32:21
2781,"Ningbo Xuanhang International Logistics Co., Ltd.1585189351.rejected",NINGBO XUANHANG,27975122@qq.com.1585189351.rejected,91330204316827055W.1585189351.rejected,RM1005 Eastern Airlines building,,NINGBO,ZHEJIANG,315000,CN,,REJECTED,others,Please contact with sales rep. Thank you.,3391,46,,,2020/3/16 上午 07:36:13,2020/3/26 上午 02:22:32,,,218,CN,NINGBO,"LINNA MAO (MAO, LI-NA)",,NINGBO,2020/5/18 上午 01:32:21
2785,"Kingsea Logistics Supply Chain (Dalian)CO.,LTD.",Kingsea Logistics,ksmkt@kingsea.com.cn,91210203MA0YTJEP11,"2-4, No.72 Minquan Street, Xigang District, Dalian, Liaoning",,dalian,LIAONING,116011,CN,CND003004,APPROVED,,,3395,45,2260,,2020/3/16 上午 08:14:31,2020/3/17 上午 12:53:00,2020/3/17 上午 12:53:00,CND003004,264,CN,DALIAN,"JACK YIN (YIN , HONG-WEI)",2020/3/16 上午 04:35:54,DALIAN,2020/5/18 上午 01:32:21
2788,"DIKAI INTERNATIONAL TRANSPORT CO.,LTD..1586831805.rejected",TJDK,salesmanager001@dkgj-logistics.com.1586831805.rejected,911201163003024225.1586831805.rejected,"ROOM 205,HAIJING PLAZA,NO.118 TAIERZHUANG ROAD,HEXI DISTRICT,TIANJIN,CHINA",,TIANJIN,TIANJIN,300202,CN,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3400,45,,,2020/3/16 上午 09:46:45,2020/4/14 上午 02:36:46,,,,,,,,,2020/5/18 上午 01:32:21
2786,SUNG YANG.1586831817.rejected,SUNG YANG,downy0925@gmail.com.1586831817.rejected,03-3895171.1586831817.rejected,"33545 No. 7, Ln. 48, Rende 7th St., Daxi Dist., Taoyuan City 335, Taiwan (R.O.C.)",,Taoyuan,,33545,TW,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3397,45,,,2020/3/16 上午 09:19:21,2020/4/14 上午 02:36:58,,,419,TW,TAIPEI,"ANDERSON LIU,(LIU, CHUN-TING)",,TAIPEI,2020/5/18 上午 01:32:21
2792,Burhill logistics,Burhill logistics,emma@burhilllogistics.com,GB813356640,Parker avenue,,Felixstowe,SUFFOLK,ip114hf,GB,GBB002262,APPROVED,,,3404,45,2248,,2020/3/16 上午 10:55:57,2020/3/17 上午 12:42:52,2020/3/17 上午 12:42:51,GBB002262,1036,GB,LONDON,RUSSELL INGLIS,2020/3/16 上午 10:53:33,LONDON,2020/5/18 上午 01:32:21
2771,"Amata interfreight co.,ltd.",ATM,nichanan@amata-interfreight.co.th,0105560149666,"1000/23  P.B. Tower 8th Floor,  Sukhumvit 71 Road","North Klongtan, Wattana,",10110,BANGKOK,66,TH,THA001884,APPROVED,,,3378,45,2250,,2020/3/16 上午 05:27:55,2020/3/17 上午 12:45:19,2020/3/17 上午 12:45:19,THA001884,541,TH,BANGKOK,NIPAN WONGBENJASUB,2020/3/16 上午 05:12:04,BANGKOK,2020/5/18 上午 01:32:21
2799,"Dalian Worldwide International Logistics Co.,Ltd.",DWL,wangyong@gil.com.cn,91210200756056856M,"ROOM A 12F LIANGYUN PURPLE TOWER NO.53-1 DANDONG STREET ZHONGSHAN DIST,DALIAN CHINA",,DALIAN,LIAONING,116001,CN,CND000471,APPROVED,,,3413,45,2258,,2020/3/17 上午 12:19:47,2020/3/17 上午 12:50:50,2020/3/17 上午 12:50:50,CND000471,266,CN,DALIAN,"CAESAR CAO (CAO, DE-QIANG)",2020/3/13 上午 09:04:13,DALIAN,2020/5/18 上午 01:32:21
2818,"SHENZHEN RGL INTERNATIONAL LOGISTICS CO.,LTD.1586831721.rejected",RGL,tansyxie@rglfreight.com.1586831721.rejected,91440300342877646B.1586831721.rejected,"ROOM 506,SHIJI BUILDING,NO.1DASHUIKENG TOWN,GUANLAN STREET,LONGHUA,NEW DISTRICT,SHENZHEN",,SHENZHEN,GUANGDONG,510888,CN,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3437,45,,,2020/3/17 上午 04:01:05,2020/4/14 上午 02:35:22,,,,,,,,,2020/5/18 上午 01:32:21
2806,VDSKOREA,VDS,vds@vdskorea.com,1098614687,#601 BOTANIC PARK TOWER 1 MAGOGJOON GANG-RO 161-17 GANGSEO-GU SEOUL KOREA,,SEOUL,,07788,KR,KRV000064,APPROVED,,,3422,43,2632,,2020/3/17 上午 03:00:17,2020/3/24 上午 05:51:20,2020/3/24 上午 05:51:20,KRV000064,667,KR,SEOUL,"BILLY KIM (KIM, JIN-HWAN)",2020/3/17 上午 02:59:17,SEOUL,2020/5/18 上午 01:32:21
2817,"NINGBO YUANFOR SUPPLY CHAIN MANAGEMENT CO., LTD",NBYF,jonychen_8@163.com,91330203MA284MP761,"1807-1809, HUALIAN OFFICE BUILDING, 55 DONGDU ROAD, HAISHU DISTRICT, NINGBO",,NING BO,ZHEJIANG,315000,CN,CNN009569,APPROVED,,,3436,45,2384,,2020/3/17 上午 03:54:19,2020/3/18 上午 09:09:00,2020/3/18 上午 09:09:00,CNN009569,212,CN,NINGBO,"POE HU (HU,JIAN-GUO)",2020/3/17 上午 03:53:41,NINGBO,2020/5/18 上午 01:32:21
2804,"NINGBO E-HANG INTERNATIONAL FREIGHT FORWARDER CO.,LTD.",E-HANG,cenkejie2007@163.com,91330212MA292QL8X2,"ROOM 9-22 NO.54,DA SHA NI STREET,HAISHU DISTRICT",,NINGBO,ZHEJIANG,315040,CN,CNN009771,APPROVED,,,3420,45,2275,,2020/3/17 上午 02:26:19,2020/3/17 上午 02:59:10,2020/3/17 上午 02:59:10,CNN009771,229,CN,NINGBO,"ELLA LV (LV, XIN)",2020/3/17 上午 02:03:20,NINGBO,2020/5/18 上午 01:32:21
2437,PT LAYAR BENUA MITRA.1584416216.rejected,PT LBM,elkaes2000@gmail.com.1584416216.rejected,84.484.124.7-518.000.1584416216.rejected,"JL. GAJAH GANG JOLOTUNDO 1 RT.005 RW.002, SIWALAN, GAYAMSARI, SEMARANG, JAWA TENGAH",,SEMARANG,CENTRAL JAVA,50162,ID,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",2967,45,,,2020/3/9 上午 08:20:28,2020/3/17 上午 03:36:56,,,751,ID,SEMARANG,LINDA MARJANI,,SEMARANG,2020/5/18 上午 01:32:21
2816,"TWD INTER CO.,LTD.",TWD,sataporn@twd-inter.com,0105561104593,"587/1 Rama3 Road , Bang Phong PhangSub-area, Yannawa Area, Bangkok 10120",,Bangkok,,10250,TH,THT004227,APPROVED,,,3435,45,2279,,2020/3/17 上午 03:51:28,2020/3/17 上午 04:06:29,2020/3/17 上午 04:06:29,THT004227,535,TH,BANGKOK,PORAMATE JANTAWEE,2020/3/17 上午 03:49:01,BANGKOK,2020/5/18 上午 01:32:21
2814,ClearFreight Shanghai Limited,CF Shanghai,james.gu@clearfreight.com.cn,91310000770949562R,"547 Tianmu Road W Rm 1608, bldg.#C",Shanghai 200070 China,SHANGHAI,SHANGHAI,200070,CN,CNC012233,APPROVED,,,3433,45,2280,,2020/3/17 上午 03:48:25,2020/3/17 上午 04:06:50,2020/3/17 上午 04:06:50,CNC012233,171,CN,SHANGHAI,"CRYSTAL WU (WU, YING-YING)",2020/3/17 上午 03:39:05,SHANGHAI,2020/5/18 上午 01:32:21
2811,"ISHIP LOGISTICS (SHANGHAI) CO., LTD.",ISHIP,vianna@ishipsha.com,91310115563087234U,"ROOM 616,TIANKE PLAZA,NO.1090,PING LIANG ROAD,YANG PU AREA,SHANGHAI,CHINA",,SHANGHAI,SHANGHAI,200090,CN,CNI001226,APPROVED,,,3428,45,2281,,2020/3/17 上午 03:17:09,2020/3/17 上午 04:11:58,2020/3/17 上午 04:11:58,CNI001226,171,CN,SHANGHAI,"CRYSTAL WU (WU, YING-YING)",2020/3/17 上午 03:16:39,SHANGHAI,2020/5/18 上午 01:32:21
2802,GOLD TRANSPORT LOGISTICS CORPORATION,GOLDTRANS,cus@goldtrans.com.vn,0106720456,"2ND +3RD FL, B17/D21 CAU GIAY NEW URBAN AREAS,DICH VONG HAU WARD, CAU GIAY DISTRICT,HA NOI, VIETNAM",,Hanoi,HANOI,10000,VN,VNG000755,APPROVED,,,3418,45,2282,,2020/3/17 上午 01:31:02,2020/3/17 上午 05:34:31,2020/3/17 上午 05:34:30,VNG000755,1350,VN,HANOI,EDDIE PHAM,2020/3/17 上午 01:29:25,HANOI,2020/5/18 上午 01:32:21
2812,"NOP Spedition Co,.Ltd.1584431709.rejected",NOP,puridej@nop.co.th.1584431709.rejected,0-1055-62018-35-6.1584431709.rejected,MS Siam Tower 17th Floor Rama3 Rd. Yannawa Bangkok,,Bangkok,,10120,TH,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3431,45,,,2020/3/17 上午 03:34:45,2020/3/17 上午 07:55:09,,,535,TH,BANGKOK,PORAMATE JANTAWEE,,BANGKOK,2020/5/18 上午 01:32:21
2813,"YICHENG LOGISTICS (SHANGHAI) CO.,LTD. SHENZHEN BRANCH",YICHENG SHENZHEN,masszheng@yicheng-logistics.com,91440300MA5F46C20P,"2208, PACIFIC BISINESS BUILDING B, JIABIN ROAD,LUOHU AREA",,SHENZHEN,,518000,CN,CNY001306,APPROVED,,,3432,45,2300,,2020/3/17 上午 03:36:14,2020/3/17 上午 08:03:58,2020/3/17 上午 08:03:58,CNY001306,118,CN,SHENZHEN,"SEVEN ZHAO (ZHAO, JIANG)",2020/3/16 上午 01:24:15,SHENZHEN,2020/5/18 上午 01:32:21
2809,PACIFIC CONCORD INT'L LTD.,PCI-KHH,joyce.ko@pacific-concord.com.tw,86487396,"23F-2, NO.91, Chung Shan 2nd Road, Qianzhen Dist., Kaohsiung City,80661, Taiwan, R.O.C.",,KAOHSIUNG,,80661,TW,TWP001035,APPROVED,,,3426,45,2314,,2020/3/17 上午 03:06:03,2020/3/17 上午 08:15:34,2020/3/17 上午 08:15:34,TWP001035,6,TW,KAOHSIUNG,"BOB LIN,(LIN, PO-TSUN)",2020/3/17 上午 03:04:54,KAOHSIUNG,2020/5/18 上午 01:32:21
2808,PACIFIC CONCORD INTERNATIONAL LTD. TAICHUNG BR.1584436271.rejected,PCI-TCH,reika.chiu@pacific-concord.com.tw.1584436271.rejected,86487396.1584436271.rejected,"36F., NO.218, SEC, 2, TAIWAN BLVD., WEST DIST.,",,TAICHUNG,,403,TW,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3425,45,,,2020/3/17 上午 03:06:03,2020/3/17 上午 09:11:12,,,,,,,,,2020/5/18 上午 01:32:21
2801,"GUANGDONG HINGKA SUPPLY CHAIN SERVICES CO,LTD",GUANDDON HINGKA,info@hingka.com,91440400076736129F,"Rm723,Yindou hotel, Gongbei ,Zhuhai ,China",,ZHUHAI,GUANGDONG,519020,CN,CNZ010395,APPROVED,,,3417,45,2510,,2020/3/17 上午 01:19:16,2020/3/20 上午 02:23:00,2020/3/20 上午 02:23:00,CNZ010395,374,CN,ZHONGSHAN,"DAVID LUO (LUO, YUN-PENG)",2020/3/17 上午 01:18:05,ZHONGSHAN,2020/5/18 上午 01:32:21
2800,Expeditors Singapore Ltd Pte,EI,hugh.kobayashi@expeditors.com,198104553R,61 ALPS Avenue,,Singapore,,498798,SG,SGE000037,APPROVED,,,3416,46,2609,,2020/3/17 上午 01:11:30,2020/3/23 上午 05:45:44,2020/3/23 上午 05:45:44,SGE000037,568,SG,SINGAPORE,KATRINA WU DI (KATRINA WU DI),2020/3/17 上午 01:11:10,SINGAPORE,2020/5/18 上午 01:32:21
2810,PACIFIC CONCORD INTERNATIONAL LTD.,PCITCH,ivy.jen@pacific-concord.com.tw,86487396,"36F.,NO.218.SEC. 2, TAIWAN B.VD., WEST DIST., TAICHUNG CITY 403, TAIWAN R.O.C.",,TAICHUNG,,403,TW,TWP001293,APPROVED,,,3427,45,2318,,2020/3/17 上午 03:06:22,2020/3/17 上午 09:10:53,2020/3/17 上午 09:10:53,TWP001293,290,TW,TAICHUNG,"RUSTY LIAO,(LIAO, CHUN-LI)",2020/3/17 上午 03:05:41,TAICHUNG,2020/5/18 上午 01:32:21
2815,Centesimal INC..1586831734.rejected,Centesimal INC.,eileen-lee@ctsmal.com.1586831734.rejected,20916948.1586831734.rejected,"12F.-13, No. 79, Xintai 5th Rd., Sec. 1, Xizhi Dist.",,New Taipei City,,22101,TW,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3434,45,,,2020/3/17 上午 03:48:44,2020/4/14 上午 02:35:35,,,,,,,,,2020/5/18 上午 01:32:21
2807,"KANG TRON INTERNATIONAL CO., LTD..1586831753.rejected",KTI,janewu1959@gmail.com.1586831753.rejected,54272915.1586831753.rejected,"14F.-9, No.153, Sec. 5, Minsheng E. Rd., Songshan Dist., Taipei City 10573, Taiwan (R.O.C.)",,TAIPEI,,105,TW,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3423,45,,,2020/3/17 上午 03:03:45,2020/4/14 上午 02:35:54,,,,,,,,,2020/5/18 上午 01:32:21
2803,Evergreen Logistics.1586831780.rejected,ELC,billtsai@tw.evergreen-logistics.com.1586831780.rejected,F59974.1586831780.rejected,"5F., NO.170, SEC. 2, MINSHENG E. RD., JHONGSHAN DISTRICT, TAIPEI CITY 104, TAIWAN (R.O.C.)",,Taipei,,10485,TW,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3419,45,,,2020/3/17 上午 02:08:55,2020/4/14 上午 02:36:20,,,,,,,,,2020/5/18 上午 01:32:21
2819,TOYOTA TSUSHO CORPORATION,TOYOTSU,aoi_takeuchi@toyota-tsusho.com,180001031731,"Century Toyota Bldg., 4-9-8, Meieki","Nakamura-ku,",Nagoya,,8575,JP,JPT000025,APPROVED,,,3442,45,2284,,2020/3/17 上午 05:31:48,2020/3/17 上午 05:38:56,2020/3/17 上午 05:38:56,JPT000025,738,JP,NAGOYA,SUSUMU KISHI,2020/3/17 上午 05:29:39,NAGOYA,2020/5/18 上午 01:32:21
2828,Oriental Logistics Group Ltd.,OLC,rafe_tsang@hkg.olc-group.com,84333831-000-03-20-8,"Unit A, 11/F, Kai Centre,","36 Hung To Road, Kwun Tong",Hong Kong,,nil,HK,HKO000240,APPROVED,,,3456,45,2336,,2020/3/17 上午 06:32:23,2020/3/18 上午 02:02:31,2020/3/18 上午 02:02:31,HKO000240,367,HK,HONG KONG,"GRADY LAM (LAM, CHUN-TO)",2020/3/17 上午 06:31:43,HONG KONG,2020/5/18 上午 01:32:21
2821,"NINGBO CARGOEASY INTERNATIONAL LOGISTICS CO.,LTD",NINGBO CARGOEASY,op012@cargoeasy.com.cn,91330205MA2CHMJR63,"RM,2008-2009 YINYI BUND MANSION NO.132 RENMIN RD,",,NINGBO,ZHEJIANG,315000,CN,CNN009749,APPROVED,,,3444,45,2289,,2020/3/17 上午 05:45:53,2020/3/17 上午 05:58:48,2020/3/17 上午 05:58:48,CNN009749,230,CN,NINGBO,"CHERRY WU (WU, CHAN)",2019/12/20 上午 03:16:14,NINGBO,2020/5/18 上午 01:32:21
2837,"ZHENSHI GROUP ZHEJIANG YUSHI INT'L LOGISTICS CO.,LTD.",ZHENSHI GROUP ZHEJIANG YUSHI INT'L LOGISTICS,yu.dong@yushiwl.com,91330483768689431Q,"No.1666 Wenhua South Road Tongxiang Economic Development Zone,Zhejiang,CHINA",,Tongxiang,ZHEJIANG,314500,CN,CNZ005051,APPROVED,,,3471,45,2296,,2020/3/17 上午 07:14:57,2020/3/17 上午 07:20:05,2020/3/17 上午 07:20:05,CNZ005051,234,CN,NINGBO,"ALEX GU (GU, HAO-JIE)",2020/3/17 上午 07:10:33,NINGBO,2020/5/18 上午 01:32:21
2825,Jiangsu Globe Logistics LTD CO Shanghai Branch,JSGL,paullee@brilliantglobe.cn,91310109832656926R,"33F NO.257 SI PING ROAD, SHANGHAI, CHINA",,Shanghai,,200081,CN,CNJ003379,APPROVED,,,3453,45,2293,,2020/3/17 上午 06:13:04,2020/3/17 上午 06:25:51,2020/3/17 上午 06:25:51,CNJ003379,155,CN,SHANGHAI,"MK KE (KE, WEI-HAO)",2020/3/16 上午 01:49:08,SHANGHAI,2020/5/18 上午 01:32:21
2820,"PATENT INTERNATIONAL LOGISTICS (SHENZHEN)CO.,LTD.NINGBO BRANCH",PATENT,tracy-nb@sz-patent.com,91330204790089838J,"ROOM 711,BLOCK A,TIANRUN BUSINESS BUILDING,NO.737 ZHONGXING ROAD,NINGBO CHINA",,NINGBO,ZHEJIANG,315000,CN,CNP001907,APPROVED,,,3443,45,2288,,2020/3/17 上午 05:44:47,2020/3/17 上午 05:58:20,2020/3/17 上午 05:58:20,CNP001907,218,CN,NINGBO,"LINNA MAO (MAO, LI-NA)",2020/3/17 上午 05:42:29,NINGBO,2020/5/18 上午 01:32:21
2829,INDO-CHINA MARITIME LTD,INDO-CHINA,ben@indochina.21cn.com,914406007864702302,"ROOM 1009, STATAGE 2 TIANAN NANHAI CYBER PARK. NO.1 JIANPING ROAD,UICHENG, NANHAI DISTRICT",,FOSHAN,GUANGDONG,528000,CN,CNI000183,APPROVED,,,3457,45,2294,,2020/3/17 上午 06:33:46,2020/3/17 上午 06:53:32,2020/3/17 上午 06:53:32,CNI000183,250,CN,GUANGZHOU,"COCO LIN,(LIN, JING)",2020/3/17 上午 06:23:52,GUANGZHOU,2020/5/18 上午 01:32:21
2822,"QG INTERNATIONAL SCM CO.,LTD.1584428880.rejected",QGI,richard.zhang@rr-log.com.1584428880.rejected,91370212MA3CDWYX80.1584428880.rejected,"RM 180818/F,BLOCK A,TOP YIHE INTERNATIONAL,NO.10 MIDDLE HONGKONG ROAD,QINGDAO,CHINA 266071",,QINGDAO,,266000,CN,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.
",3450,45,,,2020/3/17 上午 06:03:02,2020/3/17 上午 07:08:01,,,190,CN,QINGDAO,"PHILIP WANG (WANG, FENG)",,QINGDAO,2020/5/18 上午 01:32:21
2832,"XIAMEN OTHELLO INTERNATIONAL LOGISTICS CO.,LTD.",OTHELLO  LOGISTICS,hehe@othello.cn,91350200X12216079R,"UNIT A, 25/F, INTERNATIONAL PLAZA, NO.8 LUJIANG DAO",,XIAMEN,,3610000,CN,CNX006666,APPROVED,,,3462,45,2295,,2020/3/17 上午 06:53:02,2020/3/17 上午 07:11:26,2020/3/17 上午 07:11:26,CNX006666,384,CN,XIAMEN,"JASON WEN (WEN, ZE-SHUN)",2019/12/20 上午 03:45:48,XIAMEN,2020/5/18 上午 01:32:21
2835,Ningbo Waysxinda Supply chain management,Waysxinda,sarah@cn-waysxinda.com,91330204MA2813WW7B,"Xinfu Building, Yinzhou District, Ningbo,China",,ningbo,ZHEJIANG,yinzhou,CN,CNN009916,APPROVED,,,3467,45,2339,,2020/3/17 上午 07:12:08,2020/3/18 上午 02:07:43,2020/3/18 上午 02:07:43,CNN009916,215,CN,NINGBO,"MICHAEL LI (LI, XIAO-DONG)",2020/3/17 上午 06:32:57,NINGBO,2020/5/18 上午 01:32:21
2836,DN FREIGHT,DNF,erica@dnfreight.co.za,4610202626,27 JAN HOFMEYR ROAD,WESTVILLE DURBAN,Durban,KWAZULU-NATAL,3630,ZA,ZAD000210,APPROVED,,,3468,45,2572,,2020/3/17 上午 07:13:48,2020/3/20 上午 08:51:48,2020/3/20 上午 08:51:48,ZAD000210,1324,ZA,DURBAN,GEEVANTH SINGH,2020/3/17 上午 07:07:55,DURBAN,2020/5/18 上午 01:32:21
2833,YUEXIN GLOBAL LOGISTICS CO LTD.1586831673.rejected,YUEXIN,charlesmu@yuexin-logistics.com.1586831673.rejected,91120000754813438R.1586831673.rejected,"TIANJIN INTERNATIONAL TOWER B, 22ND FLOOR, TIANJIN, CHINA",,300203,TIANJIN,300203,CN,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3463,45,,,2020/3/17 上午 06:55:24,2020/4/14 上午 02:34:33,,,,,,,,,2020/5/18 上午 01:32:21
2823,Match Trading agency Co.Ltd.1584675015.rejected,"Match co,ltd",mms0088@outlook.com.1584675015.rejected,Y3674396.1584675015.rejected,"7F, 65-67 Castle peak Rd",yuen long,NT,,000000,HK,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3451,45,,,2020/3/17 上午 06:06:36,2020/3/20 上午 03:30:15,,,,,,,,,2020/5/18 上午 01:32:21
2831,yangxiang international trading limited,yangxiang,2355502440@qq.com,91330782762532433Y,606_609yiwu Port,,yiwu,ZHEJIANG,322000,CN,CNY004051,APPROVED,,,3461,46,2611,,2020/3/17 上午 06:44:07,2020/3/23 上午 06:01:55,2020/3/23 上午 06:01:55,CNY004051,215,CN,NINGBO,"MICHAEL LI (LI, XIAO-DONG)",2020/3/17 上午 06:43:33,NINGBO,2020/5/18 上午 01:32:21
2834,ETERNITY LINES (M) SDN BHD,ETERNITY,azlina@eternity.com.my,701113-K,"NO.7B, 2ND FLOOR PERSARAN PEGAGA,TAMAN BAYU PERDANA,KLANG",,41200,SELANGOR DARUL EHSAN,KLANG,MY,MYE000387,APPROVED,,,3464,46,2859,,2020/3/17 上午 07:03:00,2020/3/27 上午 05:58:02,2020/3/27 上午 05:58:02,MYE000387,821,MY,PORT KLANG,WEE HUI YEE,2020/3/17 上午 06:45:50,PORT KLANG,2020/5/18 上午 01:32:21
2827,SHANGHAI F S CONATINER LINE S.A.,FS,francis@fschina.com,91310000717856172J,"12FL,NO.98,LIUHE ROAD,SHANGHAI",,SHANGHAI,SHANGHAI,200001,CN,CNS012393,APPROVED,,,3455,45,2521,,2020/3/17 上午 06:21:59,2020/3/20 上午 02:33:10,2020/3/20 上午 02:33:10,CNS012393,184,CN,SHANGHAI,"JENNIFER JIN (JIN, YI)",2020/3/17 上午 06:21:26,SHANGHAI,2020/5/18 上午 01:32:21
2830,"QINGDAO SEA GOLDEN INTERNATIONAL LOGISTICS CO.,LTD","QINGDAO SEA GOLDEN INTERNATIONAL LOGISTICS CO.,LTD",again@seagolden.net,91370200686772717X,"Room 1803 FLAGSHIP TOWER,NO.40 HONGKONG ROAD,QINGDAO,CHINATEL:0532-82960935",,QINGDAO,SHANDONG,266000,CN,CNQ004520,APPROVED,,,3458,44,2462,,2020/3/17 上午 06:37:32,2020/3/19 上午 07:27:10,2020/3/19 上午 07:27:10,CNQ004520,190,CN,QINGDAO,"PHILIP WANG (WANG, FENG)",2020/3/17 上午 06:35:18,QINGDAO,2020/5/18 上午 01:32:21
2826,"NINGBO XINXING LOGISTICS & TRADE SUPPLY CHAIN CO ., LTD.1586831685.rejected",NINGBO XINXING,rapid1@nbrapid.com.1586831685.rejected,91330204308918504D.1586831685.rejected,"NO.42-1(6-13),XINGNING ROAD, YINZHOU DISTRICT",,NINGBO,ZHEJIANG,315000,CN,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3454,45,,,2020/3/17 上午 06:16:04,2020/4/14 上午 02:34:45,,,1606,CN,HANGZHOU,BECKY FAN,,HANGZHOU,2020/5/18 上午 01:32:21
2824,"ZHEJIANG HISTRONG INTERNATIONAL FREIGHT FORWARDING CO.,LTD..1586831710.rejected",ZHEJIANG HISTRONG,dongyl@hi-strong.com.1586831710.rejected,91330100396493453X.1586831710.rejected,"Room 1006, 10th Floor Yuedu Building ,No.632 Zhongshan Road,Hangzhou, Zhejiang Province,310000 China",,HANGZHOU,ZHEJIANG,310000,CN,,REJECTED,others,"Please contact with our local biz rep. for further checking, thank you.",3452,45,,,2020/3/17 上午 06:09:47,2020/4/14 上午 02:35:10,,,1606,CN,HANGZHOU,BECKY FAN,,HANGZHOU,2020/5/18 上午 01:32:21
2839,"DIVERSIFIED INT'L TRANSPORTATION (SHANGHAI) CO.LTD.,GUANGZHOU BRANCH",DIVERSIFIED,nina_n_zhong@dimerco.com,91440101MA59DQDH82,"ROOM 2512, NO.157, LINHEXI ROAD, TIANHE DISTRICT",,GUANGZHOU,GUANGDONG,510000,CN,CND001946,APPROVED,,,3478,45,2315,,2020/3/17 上午 07:41:08,2020/3/17 上午 08:40:09,2020/3/17 上午 08:40:09,CND001946,250,CN,GUANGZHOU,"COCO LIN,(LIN, JING)",,GUANGZHOU,2020/5/18 上午 01:32:21
2843,FIRST WAY(ASIA) LIMITED,FIRST WAY,firstwaycoltd@163.com,39081299-000-11-19-3,"UNIT 2508A,25/F BANK OF AMERICA TOWER 12 HARCOURT ROAD,CENTRAL HONGKONG",,HONG KONG,,999077,HK,HKF001810,APPROVED,,,3482,45,2299,,2020/3/17 上午 07:59:05,2020/3/17 上午 08:03:35,2020/3/17 上午 08:03:34,HKF001810,245,CN,GUANGZHOU,"HOPE LU (LU, HAO)",2020/3/17 上午 07:39:54,GUANGZHOU,2020/5/18 上午 01:32:21
2840,SA Mercantile,SAMERC,angelia@samerc.co.za,4930116191,16 Cranbrook Crescent,Cranbrook Park,Durban,KWAZULU-NATAL,4051,ZA,ZAT000468,APPROVED,,,3479,45,2571,,2020/3/17 上午 07:41:21,2020/3/20 上午 08:51:04,2020/3/20 上午 08:51:04,ZAT000468,1324,ZA,DURBAN,GEEVANTH SINGH,2020/3/17 上午 07:39:00,DURBAN,2020/5/18 上午 01:32:21
2844,QINGDAO QING GANG INTERNATIONAL SUPPLY CHAIN MANAGEMENT CO LTD,QGI,richard.zhang@rr-log.com,91370212MA3CDWYX80,"RM 180818/F,BLOCK A,TOP YIHE INTERNATIONAL,NO.10 MIDDLE HONGKONG ROAD,QINGDAO,CHINA 266071",,QINGDAO,,266000,CN,CNQ007132,APPROVED,,,3484,45,2311,,2020/3/17 上午 08:00:47,2020/3/17 上午 08:07:22,2020/3/17 上午 08:07:22,CNQ007132,190,CN,QINGDAO,"PHILIP WANG (WANG, FENG)",2020/3/17 上午 05:55:20,QINGDAO,2020/5/18 上午 01:32:21
2842,OTS LOGISTIK JAKARTA.1586334812.rejected,OTS,rara@otsindo.com.1586334812.rejected,02.776.822.5-033.001.1586334812.rejected,"Jl. Kali Besar Barat No. 50, Jakarta Barat (11230) - Indonesia",,JAKARTA BARAT,DKI JAKARTA,11230,ID,,REJECTED,others,Duplicated registration. Please use function of “Admin control” to add more user.,3481,45,,,2020/3/17 上午 07:56:15,2020/4/8 上午 08:33:32,,,796,ID,JAKARTA,EDY,,JAKARTA,2020/5/18 上午 01:32:21
2853,"LYSEO CHINA COMPANYLIMITED., TIANJIN BRANCH",LYSEO TIANJIN,monica.chen@lyseoasia.com,911201033005451337,"Rm 2306,Block B,International Trade Center,No. 39 NanjingRoad,HeXi districtTianjin 300042.CHINA",,TIANJIN,TIANJIN,300203,CN,CNL005551,APPROVED,,,3495,45,2316,,2020/3/17 上午 08:34:54,2020/3/17 上午 09:00:35,2020/3/17 上午 09:00:35,CNL005551,398,CN,TIANJIN,"CHRIS WANG (WANG, GE)",,TIANJIN,2020/5/18 上午 01:32:21
